departamento,municipio,edad,sexo,fecha_deceso,fecha_registro,decesos
potosi,tupiza,>= 60,F,2020-10-01,2020-12-28,2
potosi,tupiza,>= 60,F,2020-10-01,2021-01-11,-2
potosi,tupiza,>= 60,F,2020-11-01,2020-12-28,2
potosi,tupiza,>= 60,F,2020-11-01,2021-01-11,-1
potosi,tupiza,>= 60,F,2021-01-01,2021-02-05,2
potosi,tupiza,>= 60,F,2021-01-01,2021-02-08,1
potosi,tupiza,>= 60,F,2021-02-01,2021-02-05,1
potosi,tupiza,>= 60,F,2021-02-01,2021-02-09,1
potosi,tupiza,>= 60,F,2021-02-01,2021-02-23,1
potosi,tupiza,>= 60,F,2021-06-01,2021-06-25,1
potosi,tupiza,>= 60,F,2021-06-01,2021-11-09,1
potosi,tupiza,>= 60,F,2022-01-01,2022-02-21,1
potosi,tupiza,>= 60,M,2020-08-01,2021-01-11,1
potosi,tupiza,>= 60,M,2020-09-01,2021-01-11,1
potosi,tupiza,>= 60,M,2020-10-01,2020-12-28,4
potosi,tupiza,>= 60,M,2020-11-01,2020-12-28,2
potosi,tupiza,>= 60,M,2020-11-01,2021-01-11,-1
potosi,tupiza,>= 60,M,2020-12-01,2020-12-28,1
potosi,tupiza,>= 60,M,2020-12-01,2021-01-11,-1
potosi,tupiza,>= 60,M,2021-01-01,2021-01-26,2
potosi,tupiza,>= 60,M,2021-01-01,2021-02-23,1
potosi,tupiza,>= 60,M,2021-02-01,2021-02-08,1
potosi,tupiza,>= 60,M,2021-02-01,2021-02-09,1
potosi,tupiza,>= 60,M,2021-02-01,2021-02-23,1
potosi,tupiza,>= 60,M,2021-03-01,2021-03-23,1
potosi,tupiza,>= 60,M,2021-05-01,2022-03-05,1
potosi,tupiza,>= 60,M,2021-06-01,2021-06-29,1
potosi,tupiza,>= 60,M,2021-06-01,2021-11-23,1
potosi,uncia,40-49,F,2021-06-01,2022-02-19,1
potosi,uyuni,0-19,M,2021-06-01,2021-12-23,1
potosi,uyuni,20-39,M,2021-06-01,2021-12-23,2
potosi,uyuni,20-39,M,2021-09-01,2022-02-09,1
potosi,uyuni,40-49,F,2021-01-01,2021-01-29,1
potosi,uyuni,40-49,F,2021-02-01,2021-05-10,1
potosi,uyuni,40-49,M,2020-08-01,2021-01-11,1
potosi,uyuni,40-49,M,2020-09-01,2020-12-28,2
potosi,uyuni,40-49,M,2020-09-01,2021-01-11,-1
potosi,uyuni,40-49,M,2021-01-01,2021-01-29,1
potosi,uyuni,40-49,M,2021-06-01,2022-02-07,1
potosi,uyuni,50-59,F,2020-07-01,2021-01-11,1
potosi,uyuni,50-59,F,2020-09-01,2020-12-28,2
potosi,uyuni,50-59,F,2020-09-01,2021-01-11,-1
potosi,uyuni,50-59,F,2021-01-01,2021-01-29,1
potosi,uyuni,50-59,M,2020-07-01,2021-01-11,2
potosi,uyuni,50-59,M,2020-08-01,2021-01-11,1
potosi,uyuni,50-59,M,2020-09-01,2020-12-28,3
potosi,uyuni,50-59,M,2020-09-01,2021-01-11,-3
potosi,uyuni,50-59,M,2020-11-01,2021-01-27,1
potosi,uyuni,50-59,M,2021-01-01,2021-01-18,1
potosi,uyuni,50-59,M,2021-01-01,2021-01-26,1
potosi,uyuni,50-59,M,2021-01-01,2021-01-27,1
potosi,uyuni,50-59,M,2021-01-01,2021-01-29,1
potosi,uyuni,50-59,M,2021-06-01,2021-12-23,2
potosi,uyuni,>= 60,F,2020-07-01,2021-01-11,1
potosi,uyuni,>= 60,F,2020-08-01,2021-01-11,2
potosi,uyuni,>= 60,F,2020-09-01,2020-12-28,6
potosi,uyuni,>= 60,F,2020-09-01,2021-01-11,-3
potosi,uyuni,>= 60,F,2021-01-01,2021-01-26,1
potosi,uyuni,>= 60,F,2021-01-01,2021-01-29,4
potosi,uyuni,>= 60,F,2021-05-01,2021-12-22,1
potosi,uyuni,>= 60,F,2021-06-01,2021-12-23,1
potosi,uyuni,>= 60,F,2021-11-01,2022-02-10,1
potosi,uyuni,>= 60,F,2022-01-01,2022-02-12,3
potosi,uyuni,>= 60,M,2020-08-01,2021-01-11,4
potosi,uyuni,>= 60,M,2020-08-01,2021-02-19,1
potosi,uyuni,>= 60,M,2020-09-01,2020-12-28,8
potosi,uyuni,>= 60,M,2020-09-01,2021-01-11,-2
potosi,uyuni,>= 60,M,2020-09-01,2021-02-19,2
potosi,uyuni,>= 60,M,2020-10-01,2021-01-11,1
potosi,uyuni,>= 60,M,2020-11-01,2020-12-28,3
potosi,uyuni,>= 60,M,2020-11-01,2021-01-11,-3
potosi,uyuni,>= 60,M,2021-02-01,2021-05-10,1
potosi,uyuni,>= 60,M,2021-03-01,2021-05-11,2
potosi,uyuni,>= 60,M,2021-05-01,2021-12-22,1
potosi,uyuni,>= 60,M,2021-05-01,2021-12-23,1
potosi,uyuni,>= 60,M,2021-06-01,2022-02-07,3
potosi,uyuni,>= 60,M,2021-12-01,2022-02-10,1
potosi,uyuni,>= 60,M,2022-01-01,2022-02-12,1
potosi,villazon,40-49,M,2020-07-01,2021-01-11,1
potosi,villazon,40-49,M,2020-10-01,2020-12-28,1
potosi,villazon,40-49,M,2020-10-01,2021-01-11,-1
potosi,villazon,50-59,F,2020-07-01,2021-01-11,1
potosi,villazon,50-59,F,2020-10-01,2020-12-28,1
potosi,villazon,50-59,F,2020-10-01,2021-01-11,-1
potosi,villazon,50-59,M,2020-03-01,2021-01-11,1
potosi,villazon,50-59,M,2020-07-01,2021-01-11,1
potosi,villazon,50-59,M,2020-10-01,2020-12-28,2
potosi,villazon,50-59,M,2020-10-01,2021-01-11,-2
potosi,villazon,50-59,M,2020-11-01,2020-12-28,1
potosi,villazon,>= 60,F,2020-07-01,2021-01-11,1
potosi,villazon,>= 60,F,2020-10-01,2020-12-28,1
potosi,villazon,>= 60,F,2020-10-01,2021-01-11,2
potosi,villazon,>= 60,F,2020-11-01,2020-12-28,3
potosi,villazon,>= 60,F,2020-11-01,2021-01-11,-3
potosi,villazon,>= 60,M,2020-07-01,2021-01-11,1
potosi,villazon,>= 60,M,2020-08-01,2021-01-11,2
potosi,villazon,>= 60,M,2020-09-01,2020-12-28,1
potosi,villazon,>= 60,M,2020-10-01,2020-12-28,3
potosi,villazon,>= 60,M,2020-10-01,2021-01-11,-3
potosi,yocalla,>= 60,M,2020-08-01,2021-01-11,1
potosi,yocalla,>= 60,M,2020-11-01,2020-12-28,1
potosi,yocalla,>= 60,M,2020-11-01,2021-01-11,-1
santa.cruz,ascencion de guarayos,0-19,F,2020-07-01,2020-12-28,1
santa.cruz,ascencion de guarayos,20-39,M,2020-06-01,2021-01-11,1
santa.cruz,ascencion de guarayos,20-39,M,2020-07-01,2020-12-28,1
santa.cruz,ascencion de guarayos,20-39,M,2020-07-01,2021-01-11,-1
santa.cruz,ascencion de guarayos,40-49,F,2021-02-01,2021-03-16,1
santa.cruz,ascencion de guarayos,40-49,M,2021-08-01,2021-09-14,1
santa.cruz,ascencion de guarayos,40-49,M,2021-12-01,2022-02-03,1
santa.cruz,ascencion de guarayos,50-59,F,2020-06-01,2020-12-28,2
santa.cruz,ascencion de guarayos,50-59,F,2021-05-01,2021-06-11,1
santa.cruz,ascencion de guarayos,50-59,M,2020-06-01,2021-01-11,1
santa.cruz,ascencion de guarayos,50-59,M,2020-07-01,2021-01-11,1
santa.cruz,ascencion de guarayos,50-59,M,2020-08-01,2020-12-28,2
santa.cruz,ascencion de guarayos,50-59,M,2020-08-01,2021-01-11,-1
santa.cruz,ascencion de guarayos,50-59,M,2020-10-01,2020-12-28,1
santa.cruz,ascencion de guarayos,50-59,M,2020-10-01,2021-01-11,-1
santa.cruz,ascencion de guarayos,50-59,M,2021-05-01,2021-06-11,1
santa.cruz,ascencion de guarayos,50-59,M,2021-06-01,2021-06-10,1
santa.cruz,ascencion de guarayos,>= 60,F,2020-06-01,2020-12-28,1
santa.cruz,ascencion de guarayos,>= 60,F,2020-12-01,2021-01-17,1
santa.cruz,ascencion de guarayos,>= 60,M,2020-05-01,2021-01-11,2
santa.cruz,ascencion de guarayos,>= 60,M,2020-06-01,2020-12-28,3
santa.cruz,ascencion de guarayos,>= 60,M,2020-06-01,2021-01-11,2
santa.cruz,ascencion de guarayos,>= 60,M,2020-07-01,2020-12-28,1
santa.cruz,ascencion de guarayos,>= 60,M,2020-07-01,2021-01-11,-1
santa.cruz,ascencion de guarayos,>= 60,M,2020-08-01,2020-12-28,2
santa.cruz,ascencion de guarayos,>= 60,M,2020-08-01,2021-01-11,-2
santa.cruz,ascencion de guarayos,>= 60,M,2020-10-01,2020-12-28,1
santa.cruz,ascencion de guarayos,>= 60,M,2020-10-01,2021-01-11,-1
santa.cruz,ascencion de guarayos,>= 60,M,2021-05-01,2021-06-11,1
santa.cruz,ascencion de guarayos,>= 60,M,2022-01-01,2022-02-17,1
santa.cruz,boyuibe,20-39,F,2021-07-01,2021-07-27,1
santa.cruz,boyuibe,>= 60,F,2021-03-01,2021-03-24,1
santa.cruz,boyuibe,>= 60,F,2022-07-01,2022-07-20,1
santa.cruz,boyuibe,>= 60,M,2022-07-01,2022-07-20,1
santa.cruz,buena vista,50-59,F,2020-06-01,2021-01-11,1
santa.cruz,buena vista,50-59,F,2020-07-01,2020-12-28,1
santa.cruz,buena vista,50-59,F,2020-07-01,2021-01-11,-1
santa.cruz,buena vista,50-59,M,2020-05-01,2021-01-11,1
santa.cruz,buena vista,50-59,M,2020-06-01,2020-12-28,1
santa.cruz,buena vista,50-59,M,2020-06-01,2021-01-11,-1
santa.cruz,buena vista,>= 60,M,2020-07-01,2020-12-28,1
santa.cruz,cabezas,20-39,F,2020-06-01,2021-01-11,2
santa.cruz,cabezas,20-39,F,2020-07-01,2020-12-28,2
santa.cruz,cabezas,20-39,F,2020-07-01,2021-01-11,-2
santa.cruz,cabezas,20-39,M,2020-12-01,2020-12-28,1
santa.cruz,cabezas,50-59,F,2021-07-01,2021-07-30,1
santa.cruz,cabezas,50-59,M,2020-07-01,2021-01-11,1
santa.cruz,cabezas,50-59,M,2020-08-01,2020-12-28,1
santa.cruz,cabezas,50-59,M,2020-08-01,2021-01-11,-1
santa.cruz,cabezas,>= 60,F,2020-08-01,2021-01-11,1
santa.cruz,cabezas,>= 60,F,2020-09-01,2020-12-28,1
santa.cruz,cabezas,>= 60,F,2020-09-01,2021-01-11,-1
santa.cruz,cabezas,>= 60,F,2021-01-01,2021-02-05,1
santa.cruz,cabezas,>= 60,F,2022-01-01,2022-02-04,2
santa.cruz,cabezas,>= 60,M,2020-06-01,2021-01-11,2
santa.cruz,cabezas,>= 60,M,2020-07-01,2020-12-28,3
santa.cruz,cabezas,>= 60,M,2020-07-01,2021-01-11,-2
santa.cruz,cabezas,>= 60,M,2021-01-01,2021-02-05,1
santa.cruz,cabezas,>= 60,M,2021-02-01,2021-03-06,2
santa.cruz,cabezas,>= 60,M,2021-05-01,2021-05-24,1
santa.cruz,cabezas,>= 60,M,2021-05-01,2021-06-01,1
santa.cruz,cabezas,>= 60,M,2021-06-01,2021-06-09,1
santa.cruz,cabezas,>= 60,M,2021-06-01,2021-06-28,1
santa.cruz,cabezas,>= 60,M,2022-01-01,2022-02-04,1
santa.cruz,camiri,0-19,F,2020-09-01,2020-12-28,1
santa.cruz,camiri,20-39,M,2020-10-01,2020-12-28,1
santa.cruz,camiri,20-39,M,2021-06-01,2021-06-16,1
santa.cruz,camiri,20-39,M,2021-06-01,2021-06-24,1
santa.cruz,camiri,40-49,F,2021-11-01,2021-11-04,1
santa.cruz,camiri,40-49,M,2020-10-01,2020-12-28,1
santa.cruz,camiri,40-49,M,2020-11-01,2020-12-28,1
santa.cruz,camiri,50-59,F,2020-07-01,2021-01-11,1
santa.cruz,camiri,50-59,F,2020-08-01,2020-12-28,2
santa.cruz,camiri,50-59,F,2020-08-01,2021-01-11,-1
santa.cruz,camiri,50-59,F,2022-01-01,2022-02-03,1
santa.cruz,camiri,50-59,M,2021-02-01,2021-02-11,1
santa.cruz,camiri,50-59,M,2021-06-01,2021-07-01,1
santa.cruz,camiri,50-59,M,2021-08-01,2021-09-10,4
santa.cruz,camiri,>= 60,F,2020-06-01,2020-12-28,1
santa.cruz,camiri,>= 60,F,2020-07-01,2021-01-11,2
santa.cruz,camiri,>= 60,F,2020-08-01,2020-12-28,2
santa.cruz,camiri,>= 60,F,2020-09-01,2020-12-28,3
santa.cruz,camiri,>= 60,F,2020-09-01,2021-01-11,-2
santa.cruz,camiri,>= 60,F,2020-10-01,2020-12-28,2
santa.cruz,camiri,>= 60,F,2020-11-01,2020-12-28,1
santa.cruz,camiri,>= 60,F,2021-01-01,2021-01-11,1
santa.cruz,camiri,>= 60,F,2021-01-01,2021-01-17,1
santa.cruz,camiri,>= 60,F,2021-01-01,2021-01-18,1
santa.cruz,camiri,>= 60,F,2021-02-01,2021-02-20,1
santa.cruz,camiri,>= 60,F,2021-04-01,2021-04-26,1
santa.cruz,camiri,>= 60,F,2021-05-01,2021-06-01,1
santa.cruz,camiri,>= 60,F,2021-06-01,2021-07-01,2
santa.cruz,camiri,>= 60,F,2022-01-01,2022-02-03,1
santa.cruz,camiri,>= 60,F,2022-02-01,2022-02-04,2
santa.cruz,camiri,>= 60,M,2020-09-01,2020-12-28,2
santa.cruz,camiri,>= 60,M,2020-09-01,2021-01-11,1
santa.cruz,camiri,>= 60,M,2020-10-01,2020-12-28,1
santa.cruz,camiri,>= 60,M,2020-10-01,2021-01-11,-1
santa.cruz,camiri,>= 60,M,2020-11-01,2020-12-28,2
santa.cruz,camiri,>= 60,M,2021-01-01,2021-01-17,1
santa.cruz,camiri,>= 60,M,2021-01-01,2021-01-25,1
santa.cruz,camiri,>= 60,M,2021-06-01,2021-06-24,1
santa.cruz,camiri,>= 60,M,2021-07-01,2021-07-23,1
santa.cruz,camiri,>= 60,M,2021-07-01,2021-07-26,1
santa.cruz,camiri,>= 60,M,2021-08-01,2021-08-12,1
santa.cruz,camiri,>= 60,M,2021-08-01,2021-09-08,1
santa.cruz,camiri,>= 60,M,2022-02-01,2022-02-10,1
santa.cruz,carmen rivero torrez,40-49,M,2020-04-01,2021-01-11,1
santa.cruz,carmen rivero torrez,40-49,M,2020-08-01,2020-12-28,1
santa.cruz,carmen rivero torrez,40-49,M,2020-08-01,2021-01-11,-1
santa.cruz,carmen rivero torrez,50-59,M,2020-05-01,2021-01-11,1
santa.cruz,carmen rivero torrez,50-59,M,2020-08-01,2020-12-28,1
santa.cruz,carmen rivero torrez,50-59,M,2020-08-01,2021-01-11,-1
santa.cruz,carmen rivero torrez,>= 60,F,2020-06-01,2021-01-11,1
santa.cruz,carmen rivero torrez,>= 60,F,2020-07-01,2021-01-11,1
santa.cruz,carmen rivero torrez,>= 60,F,2020-08-01,2020-12-28,2
santa.cruz,carmen rivero torrez,>= 60,F,2020-08-01,2021-01-11,-2
santa.cruz,carmen rivero torrez,>= 60,M,2020-03-01,2021-01-11,1
santa.cruz,carmen rivero torrez,>= 60,M,2020-07-01,2021-01-11,2
santa.cruz,carmen rivero torrez,>= 60,M,2020-08-01,2020-12-28,3
santa.cruz,carmen rivero torrez,>= 60,M,2020-08-01,2021-01-11,-3
santa.cruz,charagua,40-49,M,2020-06-01,2021-01-11,1
santa.cruz,charagua,40-49,M,2020-08-01,2021-01-11,1
santa.cruz,charagua,40-49,M,2020-11-01,2020-12-28,2
santa.cruz,charagua,40-49,M,2020-11-01,2021-01-11,-2
santa.cruz,charagua,>= 60,F,2020-09-01,2020-12-28,3
santa.cruz,charagua,>= 60,F,2021-02-01,2021-04-01,1
santa.cruz,charagua,>= 60,F,2022-01-01,2022-02-07,1
santa.cruz,charagua,>= 60,F,2022-02-01,2022-03-06,1
santa.cruz,charagua,>= 60,M,2020-08-01,2021-01-11,1
santa.cruz,charagua,>= 60,M,2020-09-01,2020-12-28,4
santa.cruz,charagua,>= 60,M,2020-09-01,2021-01-11,-1
santa.cruz,charagua,>= 60,M,2021-01-01,2021-02-04,1
santa.cruz,charagua,>= 60,M,2021-03-01,2021-03-22,1
santa.cruz,charagua,>= 60,M,2021-04-01,2021-04-01,1
santa.cruz,charagua,>= 60,M,2021-06-01,2021-06-08,1
santa.cruz,charagua,>= 60,M,2021-08-01,2021-08-05,1
santa.cruz,colpa belgica,20-39,F,2020-06-01,2021-01-11,1
santa.cruz,colpa belgica,20-39,F,2020-07-01,2020-12-28,1
santa.cruz,colpa belgica,20-39,F,2020-07-01,2021-01-11,-1
santa.cruz,colpa belgica,50-59,M,2020-05-01,2021-01-11,2
santa.cruz,colpa belgica,50-59,M,2020-07-01,2020-12-28,2
santa.cruz,colpa belgica,50-59,M,2020-07-01,2021-01-11,-2
santa.cruz,colpa belgica,50-59,M,2021-06-01,2021-10-15,1
santa.cruz,colpa belgica,>= 60,M,2020-05-01,2021-01-11,3
santa.cruz,colpa belgica,>= 60,M,2020-06-01,2021-01-11,2
santa.cruz,colpa belgica,>= 60,M,2020-07-01,2020-12-28,3
santa.cruz,colpa belgica,>= 60,M,2020-07-01,2021-01-11,-3
santa.cruz,colpa belgica,>= 60,M,2020-09-01,2020-12-28,2
santa.cruz,colpa belgica,>= 60,M,2020-09-01,2021-01-11,-2
santa.cruz,comarapa,>= 60,F,2021-01-01,2021-02-01,1
santa.cruz,comarapa,>= 60,F,2021-07-01,2021-08-10,1
santa.cruz,comarapa,>= 60,F,2022-01-01,2022-01-10,1
santa.cruz,comarapa,>= 60,F,2022-01-01,2022-03-23,1
santa.cruz,comarapa,>= 60,M,2021-05-01,2021-06-09,1
santa.cruz,comarapa,>= 60,M,2022-01-01,2022-01-10,1
santa.cruz,comarapa,>= 60,M,2022-01-01,2022-03-23,3
santa.cruz,comarapa,>= 60,M,2022-02-01,2022-03-23,2
santa.cruz,concepcion,20-39,M,2020-06-01,2020-12-28,1
santa.cruz,concepcion,40-49,F,2020-07-01,2020-12-28,1
santa.cruz,concepcion,40-49,M,2020-06-01,2020-12-28,1
santa.cruz,concepcion,40-49,M,2021-06-01,2021-06-15,1
santa.cruz,concepcion,50-59,F,2020-07-01,2020-12-28,1
santa.cruz,concepcion,50-59,F,2020-09-01,2021-01-11,1
santa.cruz,concepcion,50-59,F,2020-10-01,2020-12-28,1
santa.cruz,concepcion,50-59,F,2020-10-01,2021-01-11,-1
santa.cruz,concepcion,50-59,M,2020-07-01,2020-12-28,2
santa.cruz,concepcion,50-59,M,2020-09-01,2020-12-28,1
santa.cruz,concepcion,50-59,M,2021-06-01,2021-06-15,1
santa.cruz,concepcion,50-59,M,2021-07-01,2021-07-20,1
santa.cruz,concepcion,>= 60,F,2020-05-01,2020-12-28,1
santa.cruz,concepcion,>= 60,F,2020-07-01,2020-12-28,2
santa.cruz,concepcion,>= 60,F,2020-07-01,2021-01-11,1
santa.cruz,concepcion,>= 60,F,2020-08-01,2020-12-28,1
santa.cruz,concepcion,>= 60,F,2020-08-01,2021-01-11,-1
santa.cruz,concepcion,>= 60,F,2021-06-01,2021-06-30,1
santa.cruz,concepcion,>= 60,F,2021-07-01,2021-07-26,1
santa.cruz,concepcion,>= 60,F,2021-11-01,2021-11-17,1
santa.cruz,concepcion,>= 60,F,2021-12-01,2021-12-14,1
santa.cruz,concepcion,>= 60,F,2022-02-01,2022-02-04,1
santa.cruz,concepcion,>= 60,M,2020-06-01,2020-12-28,2
santa.cruz,concepcion,>= 60,M,2020-07-01,2020-12-28,3
santa.cruz,concepcion,>= 60,M,2020-07-01,2021-01-11,1
santa.cruz,concepcion,>= 60,M,2020-08-01,2020-12-28,1
santa.cruz,concepcion,>= 60,M,2020-08-01,2021-01-11,-1
santa.cruz,concepcion,>= 60,M,2020-10-01,2020-12-28,1
santa.cruz,concepcion,>= 60,M,2021-01-01,2021-01-11,1
santa.cruz,concepcion,>= 60,M,2021-01-01,2021-05-04,-1
santa.cruz,concepcion,>= 60,M,2021-01-01,2021-11-23,1
santa.cruz,concepcion,>= 60,M,2021-05-01,2021-05-26,1
santa.cruz,concepcion,>= 60,M,2021-06-01,2021-06-15,2
santa.cruz,concepcion,>= 60,M,2022-01-01,2022-02-03,1
santa.cruz,cotoca,0-19,F,2020-08-01,2020-12-28,1
santa.cruz,cotoca,0-19,F,2021-07-01,2021-07-07,1
santa.cruz,cotoca,0-19,M,2020-06-01,2020-12-28,1
santa.cruz,cotoca,0-19,M,2020-07-01,2020-12-28,1
santa.cruz,cotoca,20-39,F,2020-06-01,2021-01-11,1
santa.cruz,cotoca,20-39,F,2020-07-01,2020-12-28,2
santa.cruz,cotoca,20-39,F,2020-07-01,2021-01-11,-1
santa.cruz,cotoca,20-39,F,2020-09-01,2020-12-28,1
santa.cruz,cotoca,20-39,F,2021-05-01,2021-05-31,1
santa.cruz,cotoca,20-39,M,2020-06-01,2021-01-11,4
santa.cruz,cotoca,20-39,M,2020-07-01,2020-12-28,4
santa.cruz,cotoca,20-39,M,2020-07-01,2021-01-11,-4
santa.cruz,cotoca,20-39,M,2020-08-01,2020-12-28,1
santa.cruz,cotoca,20-39,M,2020-12-01,2020-12-29,1
santa.cruz,cotoca,20-39,M,2021-06-01,2021-06-18,1
santa.cruz,cotoca,20-39,M,2021-07-01,2021-07-12,1
santa.cruz,cotoca,40-49,F,2020-06-01,2021-01-11,2
santa.cruz,cotoca,40-49,F,2020-07-01,2020-12-28,2
santa.cruz,cotoca,40-49,F,2020-07-01,2021-01-11,-2
santa.cruz,cotoca,40-49,F,2021-05-01,2021-05-24,1
santa.cruz,cotoca,40-49,F,2021-06-01,2021-06-07,1
santa.cruz,cotoca,40-49,F,2021-06-01,2021-06-18,1
santa.cruz,cotoca,40-49,F,2021-07-01,2021-07-05,1
santa.cruz,cotoca,40-49,F,2021-08-01,2021-08-04,1
santa.cruz,cotoca,40-49,F,2022-01-01,2022-01-26,1
santa.cruz,cotoca,40-49,M,2020-05-01,2020-12-28,2
santa.cruz,cotoca,40-49,M,2020-06-01,2021-01-11,2
santa.cruz,cotoca,40-49,M,2020-07-01,2020-12-28,4
santa.cruz,cotoca,40-49,M,2020-07-01,2021-01-11,-2
santa.cruz,cotoca,40-49,M,2021-03-01,2021-03-31,1
santa.cruz,cotoca,40-49,M,2021-04-01,2021-04-23,1
santa.cruz,cotoca,40-49,M,2021-05-01,2021-05-25,1
santa.cruz,cotoca,40-49,M,2021-06-01,2021-06-15,1
santa.cruz,cotoca,40-49,M,2021-07-01,2021-07-08,1
santa.cruz,cotoca,40-49,M,2022-01-01,2022-01-10,1
santa.cruz,cotoca,50-59,F,2020-05-01,2020-12-28,1
santa.cruz,cotoca,50-59,F,2020-06-01,2021-01-11,3
santa.cruz,cotoca,50-59,F,2020-07-01,2020-12-28,4
santa.cruz,cotoca,50-59,F,2020-07-01,2021-01-11,-3
santa.cruz,cotoca,50-59,F,2020-12-01,2020-12-28,1
santa.cruz,cotoca,50-59,F,2021-03-01,2021-03-31,1
santa.cruz,cotoca,50-59,F,2021-04-01,2021-04-27,1
santa.cruz,cotoca,50-59,F,2021-06-01,2021-06-15,1
santa.cruz,cotoca,50-59,F,2022-01-01,2022-01-07,1
santa.cruz,cotoca,50-59,F,2022-01-01,2022-01-17,2
santa.cruz,cotoca,50-59,M,2020-06-01,2020-12-28,1
santa.cruz,cotoca,50-59,M,2020-06-01,2021-01-11,7
santa.cruz,cotoca,50-59,M,2020-07-01,2020-12-28,10
santa.cruz,cotoca,50-59,M,2020-07-01,2021-01-11,-7
santa.cruz,cotoca,50-59,M,2021-01-01,2021-03-18,1
santa.cruz,cotoca,50-59,M,2021-05-01,2021-05-19,2
santa.cruz,cotoca,50-59,M,2021-05-01,2021-05-24,1
santa.cruz,cotoca,50-59,M,2021-05-01,2021-05-31,1
santa.cruz,cotoca,50-59,M,2021-06-01,2021-06-02,2
santa.cruz,cotoca,50-59,M,2021-06-01,2021-06-07,1
santa.cruz,cotoca,50-59,M,2021-06-01,2021-06-10,2
santa.cruz,cotoca,50-59,M,2021-06-01,2021-06-15,1
santa.cruz,cotoca,50-59,M,2021-06-01,2021-06-23,1
santa.cruz,cotoca,50-59,M,2021-07-01,2021-07-02,1
santa.cruz,cotoca,50-59,M,2021-08-01,2021-08-03,1
santa.cruz,cotoca,50-59,M,2021-12-01,2021-12-17,1
santa.cruz,cotoca,50-59,M,2022-01-01,2022-01-05,1
santa.cruz,cotoca,50-59,M,2022-01-01,2022-01-17,1
santa.cruz,cotoca,50-59,M,2022-02-01,2022-02-04,1
santa.cruz,cotoca,>= 60,F,2020-05-01,2020-12-28,1
santa.cruz,cotoca,>= 60,F,2020-06-01,2021-01-11,10
santa.cruz,cotoca,>= 60,F,2020-07-01,2020-12-28,14
santa.cruz,cotoca,>= 60,F,2020-07-01,2021-01-11,-9
santa.cruz,cotoca,>= 60,F,2020-08-01,2020-12-28,2
santa.cruz,cotoca,>= 60,F,2020-08-01,2021-01-11,-1
santa.cruz,cotoca,>= 60,F,2021-01-01,2021-03-18,1
santa.cruz,cotoca,>= 60,F,2021-03-01,2021-03-31,1
santa.cruz,cotoca,>= 60,F,2021-04-01,2021-04-23,1
santa.cruz,cotoca,>= 60,F,2021-05-01,2021-05-04,1
santa.cruz,cotoca,>= 60,F,2021-05-01,2021-05-25,1
santa.cruz,cotoca,>= 60,F,2021-05-01,2021-05-26,2
santa.cruz,cotoca,>= 60,F,2021-06-01,2021-06-04,1
santa.cruz,cotoca,>= 60,F,2021-06-01,2021-06-07,2
santa.cruz,cotoca,>= 60,F,2021-06-01,2021-06-10,1
santa.cruz,cotoca,>= 60,F,2021-06-01,2021-06-18,1
santa.cruz,cotoca,>= 60,F,2021-06-01,2021-06-23,1
santa.cruz,cotoca,>= 60,F,2021-07-01,2021-07-19,1
santa.cruz,cotoca,>= 60,F,2021-08-01,2021-08-03,1
santa.cruz,cotoca,>= 60,F,2021-11-01,2021-11-01,1
santa.cruz,cotoca,>= 60,F,2021-12-01,2021-12-10,1
santa.cruz,cotoca,>= 60,F,2021-12-01,2021-12-28,1
santa.cruz,cotoca,>= 60,F,2022-01-01,2022-01-05,1
santa.cruz,cotoca,>= 60,F,2022-01-01,2022-01-10,1
santa.cruz,cotoca,>= 60,F,2022-01-01,2022-01-14,2
santa.cruz,cotoca,>= 60,F,2022-02-01,2022-02-04,1
santa.cruz,cotoca,>= 60,M,2020-05-01,2020-12-28,1
santa.cruz,cotoca,>= 60,M,2020-06-01,2020-12-28,1
santa.cruz,cotoca,>= 60,M,2020-06-01,2021-01-11,16
santa.cruz,cotoca,>= 60,M,2020-07-01,2020-12-28,21
santa.cruz,cotoca,>= 60,M,2020-07-01,2021-01-11,-16
santa.cruz,cotoca,>= 60,M,2020-08-01,2020-12-28,1
santa.cruz,cotoca,>= 60,M,2021-01-01,2021-05-17,2
santa.cruz,cotoca,>= 60,M,2021-04-01,2021-04-30,1
santa.cruz,cotoca,>= 60,M,2021-05-01,2021-05-14,1
santa.cruz,cotoca,>= 60,M,2021-05-01,2021-05-17,1
santa.cruz,cotoca,>= 60,M,2021-05-01,2021-05-20,1
santa.cruz,cotoca,>= 60,M,2021-05-01,2021-05-21,1
santa.cruz,cotoca,>= 60,M,2021-05-01,2021-05-24,1
santa.cruz,cotoca,>= 60,M,2021-06-01,2021-06-10,1
santa.cruz,cotoca,>= 60,M,2021-06-01,2021-06-15,1
santa.cruz,cotoca,>= 60,M,2021-06-01,2021-06-28,1
santa.cruz,cotoca,>= 60,M,2021-07-01,2021-07-01,1
santa.cruz,cotoca,>= 60,M,2021-11-01,2021-11-08,1
santa.cruz,cotoca,>= 60,M,2021-12-01,2021-12-13,1
santa.cruz,cotoca,>= 60,M,2021-12-01,2021-12-28,1
santa.cruz,cotoca,>= 60,M,2021-12-01,2022-01-03,1
santa.cruz,cotoca,>= 60,M,2022-01-01,2022-01-05,1
